,index,Date,State,Residents.Initiated,Month,Year,Population_Dec2021,Residents.Initiated.Rate,Prioritization?,Date_prioritized,Phase_state,Mono.Initiated.Coverage,Days,Days_since_last
12,4422,2021-05-30,New Hampshire,1538.0,5,2021,2189.0,0.702603928734582,no,,,0.702603928734582,84,7.0
13,4423,2021-06-06,New Hampshire,1589.0,6,2021,2189.0,0.7259022384650525,no,,,0.7259022384650525,91,7.0
14,4424,2021-06-13,New Hampshire,1589.0,6,2021,2189.0,0.7259022384650525,no,,,0.7259022384650525,98,7.0
15,4425,2021-06-20,New Hampshire,1589.0,6,2021,2189.0,0.7259022384650525,no,,,0.7259022384650525,105,7.0
16,4426,2021-06-27,New Hampshire,1614.0,6,2021,2189.0,0.7373229785290086,no,,,0.7373229785290086,112,7.0
17,4427,2021-07-04,New Hampshire,1614.0,7,2021,2189.0,0.7373229785290086,no,,,0.7373229785290086,119,7.0
18,4428,2021-07-11,New Hampshire,1614.0,7,2021,2189.0,0.7373229785290086,no,,,0.7373229785290086,126,7.0
19,4429,2021-07-18,New Hampshire,1614.0,7,2021,2189.0,0.7373229785290086,no,,,0.7373229785290086,133,7.0
20,4430,2021-07-25,New Hampshire,1614.0,7,2021,2189.0,0.7373229785290086,no,,,0.7373229785290086,140,7.0
21,4431,2021-08-01,New Hampshire,1696.0,8,2021,2189.0,0.7747830059387848,no,,,0.7747830059387848,147,7.0
22,4432,2021-08-08,New Hampshire,1696.0,8,2021,2189.0,0.7747830059387848,no,,,0.7747830059387848,154,7.0
23,4433,2021-08-15,New Hampshire,1696.0,8,2021,2189.0,0.7747830059387848,no,,,0.7747830059387848,161,7.0
24,4434,2021-08-22,New Hampshire,1696.0,8,2021,2189.0,0.7747830059387848,no,,,0.7747830059387848,168,7.0
25,4435,2021-08-29,New Hampshire,1696.0,8,2021,2189.0,0.7747830059387848,no,,,0.7747830059387848,175,7.0
26,4436,2021-09-05,New Hampshire,1696.0,9,2021,2189.0,0.7747830059387848,no,,,0.7747830059387848,182,7.0
27,4437,2021-09-12,New Hampshire,1696.0,9,2021,2189.0,0.7747830059387848,no,,,0.7747830059387848,189,7.0
28,4438,2021-09-19,New Hampshire,1781.0,9,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,196,7.0
29,4439,2021-09-26,New Hampshire,1781.0,9,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,203,7.0
30,4440,2021-10-03,New Hampshire,1781.0,10,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,210,7.0
31,4441,2021-10-10,New Hampshire,1781.0,10,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,217,7.0
32,4442,2021-10-17,New Hampshire,1781.0,10,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,224,7.0
33,4443,2021-10-24,New Hampshire,1781.0,10,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,231,7.0
34,4444,2021-10-31,New Hampshire,1781.0,10,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,238,7.0
35,4445,2021-11-07,New Hampshire,1781.0,11,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,245,7.0
36,4446,2021-11-14,New Hampshire,1781.0,11,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,252,7.0
37,4447,2021-11-21,New Hampshire,1781.0,11,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,259,7.0
38,4448,2021-11-28,New Hampshire,1781.0,11,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,266,7.0
39,4449,2021-12-05,New Hampshire,1781.0,12,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,273,7.0
40,4450,2021-12-12,New Hampshire,1781.0,12,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,280,7.0
41,4451,2021-12-19,New Hampshire,1781.0,12,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,287,7.0
42,4452,2021-12-26,New Hampshire,1781.0,12,2021,2189.0,0.8136135221562357,no,,,0.8136135221562357,294,7.0
43,4453,2022-01-02,New Hampshire,1781.0,1,2022,2189.0,0.8136135221562357,no,,,0.8136135221562357,301,7.0
44,4454,2022-01-09,New Hampshire,1781.0,1,2022,2189.0,0.8136135221562357,no,,,0.8136135221562357,308,7.0
45,4455,2022-01-16,New Hampshire,1781.0,1,2022,2189.0,0.8136135221562357,no,,,0.8136135221562357,315,7.0
46,4456,2022-01-23,New Hampshire,1781.0,1,2022,2189.0,0.8136135221562357,no,,,0.8136135221562357,322,7.0
47,4457,2022-01-30,New Hampshire,1781.0,1,2022,2189.0,0.8136135221562357,no,,,0.8136135221562357,329,7.0
48,4458,2022-02-06,New Hampshire,1781.0,2,2022,2189.0,0.8136135221562357,no,,,0.8136135221562357,336,7.0
49,4460,2022-02-20,New Hampshire,1498.0,2,2022,2189.0,0.6843307446322522,no,,,,350,14.0
50,4461,2022-02-27,New Hampshire,1498.0,2,2022,2189.0,0.6843307446322522,no,,,,357,7.0
51,4462,2022-03-06,New Hampshire,1498.0,3,2022,2189.0,0.6843307446322522,no,,,,364,7.0
52,4463,2022-03-13,New Hampshire,1503.0,3,2022,2189.0,0.6866148926450434,no,,,,371,7.0
53,4464,2022-03-20,New Hampshire,1485.0,3,2022,2189.0,0.678391959798995,no,,,,378,7.0
54,4465,2022-03-27,New Hampshire,1485.0,3,2022,2189.0,0.678391959798995,no,,,,385,7.0
55,4466,2022-04-03,New Hampshire,1485.0,4,2022,2189.0,0.678391959798995,no,,,,392,7.0
56,4467,2022-04-10,New Hampshire,1485.0,4,2022,2189.0,0.678391959798995,no,,,,399,7.0
57,4468,2022-04-17,New Hampshire,1485.0,4,2022,2189.0,0.678391959798995,no,,,,406,7.0
58,4469,2022-04-24,New Hampshire,1485.0,4,2022,2189.0,0.678391959798995,no,,,,413,7.0
59,4470,2022-05-01,New Hampshire,1485.0,5,2022,2189.0,0.678391959798995,no,,,,420,7.0
60,4471,2022-05-08,New Hampshire,1485.0,5,2022,2189.0,0.678391959798995,no,,,,427,7.0
61,4472,2022-05-15,New Hampshire,1485.0,5,2022,2189.0,0.678391959798995,no,,,,434,7.0
62,4473,2022-05-22,New Hampshire,1485.0,5,2022,2189.0,0.678391959798995,no,,,,441,7.0
63,4474,2022-05-29,New Hampshire,1485.0,5,2022,2189.0,0.678391959798995,no,,,,448,7.0
64,4475,2022-06-05,New Hampshire,1485.0,6,2022,2189.0,0.678391959798995,no,,,,455,7.0
65,4476,2022-06-12,New Hampshire,1485.0,6,2022,2189.0,0.678391959798995,no,,,,462,7.0
66,4477,2022-06-19,New Hampshire,1485.0,6,2022,2189.0,0.678391959798995,no,,,,469,7.0
67,4478,2022-06-26,New Hampshire,1485.0,6,2022,2189.0,0.678391959798995,no,,,,476,7.0
68,4479,2022-07-03,New Hampshire,1485.0,7,2022,2189.0,0.678391959798995,no,,,,483,7.0
69,4480,2022-07-10,New Hampshire,1485.0,7,2022,2189.0,0.678391959798995,no,,,,490,7.0
70,4481,2022-07-17,New Hampshire,1485.0,7,2022,2189.0,0.678391959798995,no,,,,497,7.0
71,4482,2022-07-24,New Hampshire,1485.0,7,2022,2189.0,0.678391959798995,no,,,,504,7.0
72,4483,2022-07-31,New Hampshire,1485.0,7,2022,2189.0,0.678391959798995,no,,,,511,7.0
73,4484,2022-08-07,New Hampshire,1485.0,8,2022,2189.0,0.678391959798995,no,,,,518,7.0
74,4485,2022-08-14,New Hampshire,1485.0,8,2022,2189.0,0.678391959798995,no,,,,525,7.0
75,4486,2022-08-21,New Hampshire,1485.0,8,2022,2189.0,0.678391959798995,no,,,,532,7.0
76,4487,2022-08-28,New Hampshire,1485.0,8,2022,2189.0,0.678391959798995,no,,,,539,7.0
77,4488,2022-09-04,New Hampshire,1485.0,9,2022,2189.0,0.678391959798995,no,,,,546,7.0
78,4489,2022-09-11,New Hampshire,1485.0,9,2022,2189.0,0.678391959798995,no,,,,553,7.0
79,4490,2022-09-18,New Hampshire,1485.0,9,2022,2189.0,0.678391959798995,no,,,,560,7.0
80,4491,2022-09-25,New Hampshire,1485.0,9,2022,2189.0,0.678391959798995,no,,,,567,7.0
81,4492,2022-10-02,New Hampshire,1485.0,10,2022,2189.0,0.678391959798995,no,,,,574,7.0
82,4493,2022-10-09,New Hampshire,1485.0,10,2022,2189.0,0.678391959798995,no,,,,581,7.0
83,4494,2022-10-16,New Hampshire,1485.0,10,2022,2189.0,0.678391959798995,no,,,,588,7.0
84,4495,2022-10-23,New Hampshire,1485.0,10,2022,2189.0,0.678391959798995,no,,,,595,7.0
85,4496,2022-10-30,New Hampshire,1485.0,10,2022,2189.0,0.678391959798995,no,,,,602,7.0
86,4497,2022-11-06,New Hampshire,1485.0,11,2022,2189.0,0.678391959798995,no,,,,609,7.0
87,4498,2022-11-13,New Hampshire,1485.0,11,2022,2189.0,0.678391959798995,no,,,,616,7.0
88,4499,2022-11-20,New Hampshire,1485.0,11,2022,2189.0,0.678391959798995,no,,,,623,7.0
89,4500,2022-11-27,New Hampshire,1485.0,11,2022,2189.0,0.678391959798995,no,,,,630,7.0
90,4501,2022-12-04,New Hampshire,1485.0,12,2022,2189.0,0.678391959798995,no,,,,637,7.0
91,4502,2022-12-11,New Hampshire,1485.0,12,2022,2189.0,0.678391959798995,no,,,,644,7.0
92,4503,2022-12-18,New Hampshire,1485.0,12,2022,2189.0,0.678391959798995,no,,,,651,7.0
93,4505,2023-01-01,New Hampshire,1485.0,1,2023,2189.0,0.678391959798995,no,,,,665,14.0
94,4506,2023-01-08,New Hampshire,1485.0,1,2023,2189.0,0.678391959798995,no,,,,672,7.0
95,4507,2023-01-15,New Hampshire,1485.0,1,2023,2189.0,0.678391959798995,no,,,,679,7.0
0,3915,2021-04-18,Missouri,6202.0,4,2021,22939.0,0.27036924015868175,no,,,0.27036924015868175,0,
1,3916,2021-04-25,Missouri,9278.0,4,2021,22939.0,0.40446401325253933,no,,,0.40446401325253933,7,7.0
2,3917,2021-05-02,Missouri,10795.0,5,2021,22939.0,0.47059592833166225,no,,,0.47059592833166225,14,7.0
3,3918,2021-05-09,Missouri,12216.0,5,2021,22939.0,0.5325428309865294,no,,,0.5325428309865294,21,7.0
4,3919,2021-05-16,Missouri,12216.0,5,2021,22939.0,0.5325428309865294,no,,,0.5325428309865294,28,7.0
5,3920,2021-05-23,Missouri,12476.0,5,2021,22939.0,0.5438772396355551,no,,,0.5438772396355551,35,7.0
6,3921,2021-05-30,Missouri,12663.0,5,2021,22939.0,0.5520292950869697,no,,,0.5520292950869697,42,7.0
7,3922,2021-06-06,Missouri,13493.0,6,2021,22939.0,0.5882122150050133,no,,,0.5882122150050133,49,7.0
8,3923,2021-06-13,Missouri,13774.0,6,2021,22939.0,0.6004620951218449,no,,,0.6004620951218449,56,7.0
9,3924,2021-06-20,Missouri,13984.0,6,2021,22939.0,0.6096168097999041,no,,,0.6096168097999041,63,7.0
10,3925,2021-06-27,Missouri,13984.0,6,2021,22939.0,0.6096168097999041,no,,,0.6096168097999041,70,7.0
11,3926,2021-07-04,Missouri,14291.0,7,2021,22939.0,0.6230001307816383,no,,,0.6230001307816383,77,7.0
12,3927,2021-07-11,Missouri,14291.0,7,2021,22939.0,0.6230001307816383,no,,,0.6230001307816383,84,7.0
13,3928,2021-07-18,Missouri,14469.0,7,2021,22939.0,0.6307598413182789,no,,,0.6307598413182789,91,7.0
14,3929,2021-07-25,Missouri,14708.0,7,2021,22939.0,0.6411787784994987,no,,,0.6411787784994987,98,7.0
15,3930,2021-08-01,Missouri,14992.0,8,2021,22939.0,0.6535594402545882,no,,,0.6535594402545882,105,7.0
16,3931,2021-08-08,Missouri,15202.0,8,2021,22939.0,0.6627141549326474,no,,,0.6627141549326474,112,7.0
17,3932,2021-08-15,Missouri,15430.0,8,2021,22939.0,0.6726535594402546,no,,,0.6726535594402546,119,7.0
18,3933,2021-08-22,Missouri,15556.0,8,2021,22939.0,0.6781463882470901,no,,,0.6781463882470901,126,7.0
19,3934,2021-08-29,Missouri,16267.0,8,2021,22939.0,0.7091416365142335,no,,,0.7091416365142335,133,7.0
20,3935,2021-09-05,Missouri,16267.0,9,2021,22939.0,0.7091416365142335,no,,,0.7091416365142335,140,7.0
21,3936,2021-09-12,Missouri,16591.0,9,2021,22939.0,0.7232660534460962,no,,,0.7232660534460962,147,7.0
22,3937,2021-09-19,Missouri,16693.0,9,2021,22939.0,0.7277126291468677,no,,,0.7277126291468677,154,7.0
23,3938,2021-09-26,Missouri,16775.0,9,2021,22939.0,0.7312873272592528,no,,,0.7312873272592528,161,7.0
24,3939,2021-10-03,Missouri,16866.0,10,2021,22939.0,0.7352543702864118,no,,,0.7352543702864118,168,7.0
25,3940,2021-10-10,Missouri,17058.0,10,2021,22939.0,0.7436243951349231,no,,,0.7436243951349231,175,7.0
26,3941,2021-10-17,Missouri,17085.0,10,2021,22939.0,0.7448014298792449,no,,,0.7448014298792449,182,7.0
27,3942,2021-10-24,Missouri,17086.0,10,2021,22939.0,0.7448450237586642,no,,,0.7448450237586642,189,7.0
28,3943,2021-10-31,Missouri,17086.0,10,2021,22939.0,0.7448450237586642,no,,,0.7448450237586642,196,7.0
29,3944,2021-11-07,Missouri,17139.0,11,2021,22939.0,0.7471554993678887,no,,,0.7471554993678887,203,7.0
30,3945,2021-11-14,Missouri,17160.0,11,2021,22939.0,0.7480709708356946,no,,,0.7480709708356946,210,7.0
31,3946,2021-11-21,Missouri,17160.0,11,2021,22939.0,0.7480709708356946,no,,,0.7480709708356946,217,7.0
32,3947,2021-11-28,Missouri,17184.0,11,2021,22939.0,0.7491172239417586,no,,,0.7491172239417586,224,7.0
33,3948,2021-12-05,Missouri,17186.0,12,2021,22939.0,0.7492044117005973,no,,,0.7492044117005973,231,7.0
34,3949,2021-12-12,Missouri,17193.0,12,2021,22939.0,0.7495095688565325,no,,,0.7495095688565325,238,7.0
35,3950,2021-12-19,Missouri,17199.0,12,2021,22939.0,0.7497711321330485,no,,,0.7497711321330485,245,7.0
36,3951,2021-12-26,Missouri,17204.0,12,2021,22939.0,0.7499891015301452,no,,,0.7499891015301452,252,7.0
37,3952,2022-01-02,Missouri,17204.0,1,2022,22939.0,0.7499891015301452,no,,,0.7499891015301452,259,7.0
38,3953,2022-01-09,Missouri,17204.0,1,2022,22939.0,0.7499891015301452,no,,,0.7499891015301452,266,7.0
39,3954,2022-01-16,Missouri,17204.0,1,2022,22939.0,0.7499891015301452,no,,,0.7499891015301452,273,7.0
40,3955,2022-01-23,Missouri,17211.0,1,2022,22939.0,0.7502942586860805,no,,,0.7502942586860805,280,7.0
41,3956,2022-01-30,Missouri,17212.0,1,2022,22939.0,0.7503378525654998,no,,,0.7503378525654998,287,7.0
42,3957,2022-02-06,Missouri,17217.0,2,2022,22939.0,0.7505558219625964,no,,,0.7505558219625964,294,7.0
43,3958,2022-02-13,Missouri,17217.0,2,2022,22939.0,0.7505558219625964,no,,,0.7505558219625964,301,7.0
44,3959,2022-02-20,Missouri,17217.0,2,2022,22939.0,0.7505558219625964,no,,,0.7505558219625964,308,7.0
45,3960,2022-02-27,Missouri,17227.0,2,2022,22939.0,0.7509917607567898,no,,,0.7509917607567898,315,7.0
46,3961,2022-03-06,Missouri,17227.0,3,2022,22939.0,0.7509917607567898,no,,,0.7509917607567898,322,7.0
47,3962,2022-03-13,Missouri,17227.0,3,2022,22939.0,0.7509917607567898,no,,,0.7509917607567898,329,7.0
48,3963,2022-03-20,Missouri,17227.0,3,2022,22939.0,0.7509917607567898,no,,,0.7509917607567898,336,7.0
